No,name,LCD,VF,Density,PLD,Va,ASA
4126,LEMVOP_freeONLY,5.28106,0.47,1.49221,3.76828,0.314969,374.674
4127,LENGAO_freeONLY,7.64167,0.6406,1.04055,6.07197,0.615635,1906.67
4128,LENGES_freeONLY,4.73185,0.3532,2.26424,4.27793,0.15599,278.589
4129,LENKIA_freeONLY,11.49382,0.6288,1.31035,10.72801,0.479871,1171.37
4130,LENRUS_freeONLY,2.97648,0.3162,2.12654,2.55417,0.148692,0
4131,LEQQAA_freeONLY,5.52925,0.6688,0.807375,4.85253,0.828364,2983.81
4132,LEQQEE_freeONLY,5.49128,0.5202,1.13313,3.18412,0.459082,0
4133,LEQQII_freeONLY,8.74289,0.6812,0.770513,7.28376,0.884086,2426.54
4134,LEQVIN_freeONLY,4.74953,0.4584,1.90009,2.67924,0.241252,0
4135,LEQVUZ_freeONLY,9.63173,0.7036,0.666563,5.48027,1.05556,2671.25
4136,LERNAY01_freeONLY,4.95966,0.414,1.77018,2.45623,0.233874,0
4137,LERNAY02_freeONLY,4.88849,0.389,1.7848,2.41889,0.217951,0
4138,LERNAY_freeONLY,4.9699,0.4138,1.76673,2.47635,0.234218,0
4139,LERNEC01_freeONLY,4.91469,0.4094,1.77237,2.64138,0.23099,0
4140,LERNEC_freeONLY,5.00175,0.4158,1.75601,2.66132,0.236786,0
4141,LETDEU_freeONLY,8.60977,0.6168,1.61724,8.56919,0.38139,794.25
4142,LETDUK_freeONLY,7.09435,0.6948,1.10433,6.39708,0.62916,2152.25
4143,LETPOR01_ion_b,4.39857,0.4574,1.65616,2.80187,0.276181,0
4144,LETPUX01_freeONLY,17.65528,0.727,1.10596,16.43472,0.657349,1284.04
4145,LETQAE01_ion_b,17.89295,0.718,1.0366,17.20825,0.692649,1235.97
4146,LETRAF_freeONLY,26.75898,0.813,0.765184,26.49317,1.06249,1437.64
4147,LETVUB_freeONLY,4.95946,0.4856,1.17728,3.1555,0.412478,0
4148,LEVBAQ_freeONLY,5.71097,0.5082,2.08272,4.52955,0.244008,691.286
4149,LEVLEF_freeONLY,19.75224,0.5796,0.970773,4.85672,0.59705,1026.33
4150,LEVPAF_freeONLY,9.35302,0.4658,1.24315,6.2939,0.374693,637.822
4151,LEVPEJ_freeONLY,8.86886,0.3992,1.99058,5.44927,0.200544,344.582
4152,LEVYOC_freeONLY,4.32855,0.3752,1.85294,3.53476,0.202489,215.254
4153,LEWTUD01_freeONLY,4.80914,0.4072,1.78485,2.51443,0.228142,0
4154,LEWTUD_freeONLY,4.18981,0.4146,1.76176,2.52265,0.235333,0
4155,LEWVAL_freeONLY,4.94043,0.4128,1.77956,2.4341,0.231968,0
4156,LEWZET_freeONLY,5.98081,0.5222,1.17803,4.39548,0.443281,1113.97
4157,LEYLUX_freeONLY,4.05204,0.4814,1.54117,2.99907,0.31236,0
4158,LEYPAI_freeONLY,5.7636,0.5378,1.76588,4.88462,0.304551,797.177
4159,LEYQUD_freeONLY,8.93363,0.5778,1.32147,3.25858,0.437241,0
4160,LEYRAK_freeONLY,8.91991,0.5782,1.29203,3.25551,0.447513,0
4161,LEYREO_freeONLY,8.9295,0.5786,1.30205,3.26015,0.444375,0
4162,LEYYET_freeONLY,3.65656,0.3794,2.09413,2.56389,0.181173,0
4163,LEZJOQ_freeONLY,6.98318,0.4644,1.61528,4.55304,0.287504,241.312
4164,LEZJUW_freeONLY,6.91041,0.4412,1.74944,4.20443,0.252194,211.658
4165,LEZMIN_freeONLY,4.88856,0.5686,1.80949,4.07448,0.314232,636.557
4166,LIBQIY_freeONLY,9.28597,0.5934,1.33674,3.25895,0.443916,0
4167,LIBZIG_freeONLY,5.4058,0.5204,1.7123,4.68963,0.303919,753.207
4168,LICKAL_freeONLY,4.46919,0.4414,1.80004,3.89223,0.245217,373.194
4169,LIDSAU_freeONLY,5.52729,0.5552,1.17642,4.49689,0.471939,1211.7
4170,LIDWIG_freeONLY,6.16997,0.4856,1.15777,4.49229,0.419428,927.108
4171,LIDZOP_freeONLY,5.56488,0.3922,1.64984,4.14994,0.23772,337.986
4172,LIDZUV_freeONLY,5.12552,0.3458,1.54716,3.77339,0.223506,294.742
4173,LIFSAW_freeONLY,5.78145,0.5322,1.26392,3.73909,0.421072,958.208
4174,LIFSEA_freeONLY,5.51731,0.5102,1.29733,3.61848,0.393268,907.264
4175,LIFWEE_freeONLY,4.94583,0.595,1.28823,3.86694,0.461875,715.89
4176,LIFWII_freeONLY,6.15746,0.5876,0.9025,5.20665,0.65108,1696.77
4177,LIFWOO_freeONLY,4.98366,0.5242,1.07707,4.55513,0.486692,1028.34
4178,LIHKAQ_freeONLY,4.20661,0.4506,2.43906,3.40597,0.184743,353.21
4179,LIHSIF_freeONLY,4.51896,0.471,1.93607,2.5942,0.243276,0
4180,LIJNOJ01_freeONLY,4.91078,0.425,1.2863,3.67872,0.330406,429.872
4181,LIJNOJ_freeONLY,4.87208,0.416,1.2994,3.58717,0.320148,406.782
4182,LIJXEI_freeONLY,4.61965,0.4082,1.62266,3.1286,0.251563,0
4183,LIKCOY_charged,6.83152,0.5218,1.81549,4.83811,0.287416,553.413
4184,LIPQIL_freeONLY,8.58703,0.6376,0.973746,2.646,0.654791,0
4185,LIPQOR_freeONLY,9.96385,0.6648,0.897942,4.33568,0.74036,2151.05
4186,LIPRAE_freeONLY,8.59244,0.6352,0.975711,2.6307,0.651013,0
4187,LIQFEY_freeONLY,5.32747,0.5234,1.44986,3.70757,0.361001,863.334
4188,LIQJEC_freeONLY,8.59986,0.6236,1.33584,6.07561,0.466823,1288.03
4189,LIQTUC_freeONLY,7.1903,0.5754,1.03237,6.51436,0.557356,1425.83
4190,LIRFIB_freeONLY,9.16234,0.8042,0.554774,8.82724,1.4496,4060.77
4191,LIRNOR_freeONLY,5.98787,0.5214,1.13373,3.62357,0.459897,1120.75
4192,LIRTEM_SL,4.39792,0.4678,1.56232,3.07921,0.299426,0
4193,LIRTUC_freeONLY,5.83831,0.5346,1.27726,3.6143,0.418551,808.039
4194,LIRVAK_charged,5.32501,0.582,0.914869,4.24984,0.636157,1634.38
4195,LITHUR_freeONLY,5.86756,0.691,1.85218,4.66068,0.373074,1391.77
4196,LIVKUW_freeONLY,4.3311,0.4688,2.11028,3.139,0.222151,0
4197,LIVLUZ_freeONLY,5.91163,0.5702,1.15595,5.00426,0.493275,1118.53
4198,LIVTEP_charged,4.29529,0.4962,1.45498,3.65537,0.341035,486.568
4199,LIVTIT_freeONLY,4.76702,0.5318,1.10732,2.52879,0.480259,0
4200,LIVWAQ_freeONLY,5.90832,0.615,1.60342,4.03567,0.383556,915.456
4201,LIWFIG_freeONLY,4.34442,0.397,2.09804,2.54064,0.189225,0
4202,LIWFOM_freeONLY,5.43362,0.4294,2.20231,4.03441,0.194977,318.672
4203,LIWVIY_freeONLY,5.21657,0.5024,1.71289,2.79043,0.293305,0
4204,LIWXIZ_freeONLY,4.12479,0.3614,1.63001,3.66059,0.221716,83.8054
4205,LIWXOG_freeONLY,5.30986,0.589,1.40965,3.68842,0.417834,1096.05
4206,LIXWEV_freeONLY,5.08233,0.447,1.92606,3.24401,0.23208,0
4207,LIZWEX_charged,18.41354,0.7294,0.818678,3.91151,0.890949,2681.95
4208,LOBHAM_freeONLY,7.0104,0.6232,1.01758,5.91491,0.612433,1739.45
4209,LOCRUR_freeONLY,5.043,0.587,1.07174,4.16027,0.547708,1746.44
4210,LOCZIO_freeONLY,6.64778,0.5228,1.18292,3.83248,0.441959,980.085
4211,LODCUC_freeONLY,6.14463,0.4588,1.44314,4.24576,0.317919,479.982
4212,LODKIA_freeONLY,4.58746,0.4044,1.62433,2.5536,0.248964,0
4213,LODPOK_freeONLY,5.79746,0.5198,1.08947,4.847,0.477113,1341.73
4214,LODPUQ_freeONLY,5.70503,0.5214,1.11128,4.78066,0.46919,1304.04
4215,LODPUR_freeONLY,3.98082,0.4234,1.35933,2.60457,0.311477,0
4216,LODTAB_freeONLY,4.98387,0.5874,1.23288,4.62619,0.476445,1640.83
4217,LOFCUF_freeONLY,4.92056,0.4214,1.68104,2.81918,0.250678,0
4218,LOFVUY01_freeONLY,7.51352,0.6126,1.14922,4.66596,0.533059,1645.71
4219,LOFVUY_freeONLY,7.49383,0.6108,1.14922,4.63845,0.531493,1648.41
4220,LOFZUB_freeONLY,8.36948,0.549,1.45872,3.5655,0.376358,952.749
4221,LOGBAK_freeONLY,8.33905,0.5464,1.46617,3.64261,0.372672,940.283
4222,LOGBEO_freeONLY,8.32475,0.5444,1.47637,3.5444,0.368742,915.479
4223,LOGXEM_freeONLY,11.7072,0.657,1.416,7.8017,0.463983,1292.82
4224,LOJFOF_freeONLY,5.76837,0.4612,1.20211,5.02994,0.383658,865.449
4225,LOJFUL_freeONLY,10.29736,0.6826,0.700089,8.41534,0.975019,2391.87
4226,LOJLAZ01_freeONLY,6.41625,0.5874,1.67137,5.33783,0.351448,859.47
4227,LOJLAZ_freeONLY,6.04161,0.5636,1.78682,4.90341,0.31542,779.539
4228,LOJNAA_freeONLY,4.81582,0.424,1.70487,2.75572,0.2487,0
4229,LOKPEG_freeONLY,4.37004,0.4752,2.25824,2.49075,0.210429,0
4230,LOLQIM_freeONLY,4.98566,0.516,1.79928,2.73336,0.286782,0
4231,LOLVAJ_freeONLY,4.04776,0.431,2.02495,3.6459,0.212845,169.005
4232,LOMLOQ_freeONLY,6.7486,0.646,1.47019,3.80235,0.439399,1498.78
4233,LOMLUV_freeONLY,4.32302,0.3768,2.35122,2.4422,0.160257,0
4234,LOMLUW_freeONLY,5.44799,0.6428,1.50469,3.79422,0.427199,1292.7
4235,LOMMEH_freeONLY,5.50313,0.4066,1.67175,2.7686,0.243218,0
4236,LOMMIL_freeONLY,5.4461,0.4028,1.51016,2.68608,0.266727,0
4237,LOMMOR_freeONLY,5.44276,0.408,1.50886,2.69196,0.270402,0
4238,LOPNIN_freeONLY,4.52056,0.3708,1.73353,2.58954,0.213899,0
4239,LOQLEJ_manual,14.69858,0.6928,0.993806,14.40453,0.697118,1442.72
4240,LOQLIN_SL,14.25248,0.6736,0.952578,13.92666,0.707133,1369.28
4241,LOQSEQ_freeONLY,4.56007,0.4612,1.27817,2.72619,0.360827,0
4242,LOQSIU_freeONLY,9.43895,0.5346,1.06578,5.16431,0.501603,730.024
4243,LOQSOA_freeONLY,4.80314,0.4468,1.30488,3.14023,0.342406,0
4244,LOQSUG_freeONLY,4.66198,0.4544,1.33143,2.98032,0.341288,0
4245,LORMOW_freeONLY,5.15517,0.4168,1.63871,3.73399,0.254347,435.067
4246,LORNEL_freeONLY,6.96325,0.7412,1.05672,5.60613,0.701416,2475.46
4247,LORROB_freeONLY,6.37003,0.4674,1.42471,3.61327,0.328068,450.983
4248,LOSBOM_freeONLY,5.46019,0.5348,1.05101,2.7517,0.508844,0
4249,LOSXIC_freeONLY,6.03462,0.6146,1.10745,5.83771,0.554971,1953.42
4250,LOTDIJ_freeONLY,5.46612,0.527,0.961023,4.37573,0.548374,1219.45
4251,LOVLEP_freeONLY,10.42908,0.5666,1.60481,4.04603,0.353063,833.697
4252,LOVNIV_charged,4.25372,0.448,2.05735,3.11733,0.217755,0
4253,LOWQIX_freeONLY,7.16932,0.6032,1.14501,6.29267,0.526808,1534.78
4254,LOXBEH_freeONLY,11.66545,0.6388,1.01014,8.26406,0.632385,1476.44
4255,LOXKAM_freeONLY,14.55985,0.651,0.805284,13.78223,0.808411,1824.43
4256,LOXVUR_freeONLY,4.57014,0.3796,1.84158,3.4563,0.206127,261.405
4257,LOXWAY_freeONLY,5.69577,0.4566,1.3733,5.32518,0.332483,648.107
4258,LOXWEC_freeONLY,7.26238,0.5004,1.2744,6.47995,0.392655,819.095
4259,LOZSAW01_freeONLY,4.26478,0.5206,1.02338,2.63296,0.508707,0
4260,LOZSAW02_freeONLY,4.27216,0.5042,1.02738,2.64931,0.490762,0
4261,LOZSAW_freeONLY,4.38663,0.523,1.01242,2.68416,0.516583,0
4262,LUBMAW_freeONLY,13.15917,0.6008,1.0465,12.3614,0.574103,1024.58
4263,LUBNAZ_freeONLY,8.26904,0.575,1.16984,7.02568,0.491519,830.366
4264,LUCDAO_freeONLY,6.56421,0.5886,1.09495,4.95848,0.537558,1420.99
4265,LUCDES_freeONLY,6.36565,0.5896,1.1051,5.05493,0.533527,1394.36
4266,LUCDIW_freeONLY,6.53541,0.5912,1.05801,4.80876,0.558785,1479.8
4267,LUDKIG_freeONLY,6.18711,0.3538,1.75823,4.06983,0.201225,166.419
4268,LUDRUZ_freeONLY,5.22878,0.51,1.1124,2.45714,0.458468,0
4269,LUDTUZ_freeONLY,9.25303,0.6404,1.86951,6.21337,0.342549,924.79
4270,LUDVAH_freeONLY,5.76222,0.5392,1.87163,3.92954,0.288092,595.979
4271,LUDVEL_freeONLY,9.0257,0.6582,1.37573,6.44197,0.478437,1267.17
4272,LUDVIP_freeONLY,6.92788,0.5576,1.5951,4.09866,0.34957,746.758
4273,LUDVOV_freeONLY,8.59426,0.6538,1.40472,6.17353,0.465432,1241.48
4274,LUDVUB_freeONLY,5.40241,0.489,1.85106,3.13712,0.264172,0
4275,LUFBUL_freeONLY,4.96727,0.4736,1.29284,4.63026,0.366324,673.148
4276,LUFCAS_freeONLY,4.96103,0.4662,1.44232,4.24915,0.323228,624.947
4277,LUFNAC01_freeONLY,7.57705,0.5424,1.07689,3.85789,0.503673,1374.02
4278,LUFNAC02_freeONLY,7.64216,0.545,1.08028,3.90708,0.504501,1386.44
4279,LUFNAC03_freeONLY,7.67113,0.5452,1.07646,3.89487,0.506473,1367.91
4280,LUFNAC04_freeONLY,7.56754,0.5454,1.0771,3.87476,0.506359,1381.89
4281,LUFNAC05_freeONLY,7.58477,0.544,1.08174,3.84128,0.502894,1360.67
4282,LUFNAC_freeONLY,7.36025,0.5346,1.08859,3.46639,0.491093,1253.91
4283,LUFNEG_freeONLY,4.72974,0.4782,1.23015,3.13818,0.388733,0
4284,LUFQUZ01_freeONLY,4.13433,0.4688,1.49707,3.66293,0.313145,495.388
4285,LUFQUZ02_freeONLY,4.33985,0.5262,1.29652,4.02318,0.405857,722.414
4286,LUFQUZ_freeONLY,4.20915,0.4716,1.48805,3.71253,0.316924,511.852
4287,LUJPUC_freeONLY,4.43078,0.458,1.4737,3.7225,0.310782,457.938
4288,LUKREO_freeONLY,4.04002,0.395,1.41311,3.66815,0.279524,211.678
4289,LUKRIS_freeONLY,4.71161,0.3822,1.44876,3.79309,0.263812,211.334
4290,LULVOF_freeONLY,5.17234,0.474,1.20763,3.93529,0.392504,383.712
4291,LULXOG_freeONLY,4.25751,0.407,1.7004,3.14352,0.239355,0
4292,LUMDEC_freeONLY,7.82073,0.5548,1.29296,4.889,0.429093,985.194
4293,LUMYEZ_freeONLY,6.00702,0.6142,1.30429,4.53801,0.470906,1527.99
4294,LUMYID_freeONLY,5.94433,0.6194,1.30513,4.56717,0.474589,1528.95
4295,LUMYOJ_freeONLY,5.98976,0.6186,1.3118,4.51852,0.471565,1504.17
4296,LUMYUP_freeONLY,6.15923,0.6166,1.2924,4.54415,0.477097,1544.85
4297,LUMZAW_freeONLY,5.8494,0.6278,1.30478,4.60336,0.481155,1505.29
4298,LUMZEA_freeONLY,4.73168,0.4482,1.87165,2.7509,0.239467,0
4299,LUMZUO_freeONLY,4.52548,0.5866,2.08277,3.53688,0.281644,477.644
4300,LUNBAX_freeONLY,4.43582,0.5826,2.13151,3.52164,0.273328,438.914
4301,LUNBEB_freeONLY,4.33665,0.576,2.20355,3.54802,0.261397,393.04
4302,LUNBIF_freeONLY,8.36527,0.7178,1.86674,6.6245,0.38452,1277.73
4303,LUNWEW_freeONLY,5.21025,0.5554,1.32697,3.12517,0.418548,0
4304,LUPHIN_freeONLY,4.66874,0.4008,2.33001,2.56897,0.172017,0
4305,LUPYAX_freeONLY,6.41628,0.6378,1.09581,5.12736,0.582035,1634.21
4306,LUQGAG_freeONLY,6.95292,0.5428,1.09152,4.98162,0.497289,1407.96
4307,LURLOB_freeONLY,7.37662,0.6396,1.00469,6.99185,0.636613,1739.02
4308,LURRUM_freeONLY,8.4742,0.5978,1.53799,7.38349,0.388689,1060.14
4309,LUSHIR_freeONLY,5.64907,0.5004,1.2313,5.07129,0.406401,944.9
4310,LUSHUD_freeONLY,5.21289,0.4926,1.27198,4.69215,0.38727,845.64
4311,LUSJEP_freeONLY,6.10412,0.5248,1.18923,5.49511,0.441293,1046.92
4312,LUSJIT_freeONLY,6.09975,0.5236,1.18953,5.42401,0.440174,1057.21
4313,LUSJOZ_freeONLY,6.14785,0.5326,1.1794,5.47386,0.451584,1060.02
4314,LUSQIB_freeONLY,6.45531,0.4688,1.2629,3.10857,0.371208,0
4315,LUSQOH_freeONLY,6.74081,0.6114,0.835543,4.49063,0.73174,2126.05
4316,LUSYEF_freeONLY,8.10358,0.7002,0.775208,5.80016,0.903242,3119.07
4317,LUSZIJ01_freeONLY,3.09841,0.4138,1.97258,2.50033,0.209776,0
4318,LUSZIJ_freeONLY,3.09529,0.4092,1.98416,2.47909,0.206233,0
4319,LUSZOP01_freeONLY,3.08707,0.4116,1.97832,2.47873,0.208056,0
4320,LUSZOP_freeONLY,3.0777,0.4108,1.97876,2.48817,0.207604,0
4321,LUSZUV_freeONLY,3.08864,0.4114,1.97832,2.48058,0.207954,0
4322,LUTBEI_freeONLY,3.08864,0.409,1.9917,2.46144,0.205352,0
4323,LUTBUY_freeONLY,3.09009,0.4134,1.96843,2.46451,0.210015,0
4324,LUTCAF_freeONLY,3.08944,0.4096,1.99782,2.49734,0.205023,0
4325,LUTCEJ_freeONLY,3.12338,0.4138,1.97817,2.52764,0.209183,0
4326,LUTCIN_freeONLY,3.09276,0.4096,1.99871,2.51468,0.204932,0
4327,LUTDAG_freeONLY,3.06787,0.4076,2.00854,2.44813,0.202933,0
4328,LUTZEH_freeONLY,23.49329,0.8172,0.572846,12.56634,1.42656,2630.41
4329,LUVTAY_freeONLY,10.30257,0.5838,1.08662,9.44256,0.537262,1055.54
4330,LUVWUU_freeONLY,5.95531,0.5716,1.11029,3.72974,0.514821,1398.09
4331,LUWYUY_freeONLY,3.68471,0.4254,1.50679,2.93207,0.282323,0
4332,LUXFEQ_charged,19.48964,0.6898,0.883977,6.95947,0.780337,1962.13
4333,LUYBIS_freeONLY,7.72895,0.5648,1.36224,5.68238,0.41461,1163.22
4334,LUYBOY_freeONLY,7.34181,0.5592,1.37756,5.3125,0.405934,1165.07
4335,LUYHAP_freeONLY,10.82917,0.75,0.662989,6.30856,1.13124,3535.1
4336,LUYSOP_freeONLY,15.21554,0.7048,0.826153,13.85225,0.853111,2077.96
4337,LUYVAD_freeONLY,5.03526,0.4026,2.01094,2.48388,0.200205,0
4338,LUZBOY_freeONLY,6.14636,0.528,1.13121,4.66385,0.466756,1171.24
4339,MABJUV01_freeONLY,4.71712,0.4068,1.54053,3.63905,0.264064,365.48
4340,MABJUV_freeONLY,4.72309,0.4106,1.52978,3.67608,0.268405,392.114
4341,MABKEG_freeONLY,4.96705,0.4092,1.47907,4.29241,0.276661,404.332
4342,MABKIK01_freeONLY,5.51433,0.4446,1.39065,5.20447,0.319707,607.831
4343,MABKIK_freeONLY,4.95272,0.4264,1.45304,4.26488,0.293453,400.715
4344,MABLAD_freeONLY,5.34448,0.4728,1.19766,3.90767,0.394769,796.46
4345,MACHIJ_freeONLY,13.29616,0.662,1.00005,4.52311,0.661968,1502.88
4346,MADVUJ_freeONLY,5.32382,0.418,1.65668,4.69426,0.252311,407.729
4347,MADWAQ_freeONLY,5.18677,0.412,1.52314,4.51055,0.270493,416.921
4348,MAFDII_SL,6.17503,0.5936,1.14403,4.57934,0.518866,1229.55
4349,MAFLUD_freeONLY,5.38373,0.592,1.15006,3.98212,0.514756,1543.34
4350,MAFMAK01_freeONLY,5.76423,0.6384,1.09839,4.1915,0.581215,1877.52
4351,MAFZIE_charged,6.32453,0.5634,1.2534,3.80789,0.449498,1113.27
4352,MAGBIH_freeONLY,4.67373,0.5104,1.52865,2.97458,0.333889,0
4353,MAGBON_freeONLY,6.77313,0.6464,1.14435,5.2032,0.564863,1918.86
4354,MAGBUT01_freeONLY,6.04955,0.6282,0.778645,2.40297,0.806786,0
4355,MAGCUU_freeONLY,5.53566,0.5044,0.933009,2.64045,0.540617,0
4356,MAGDAB_freeONLY,5.47778,0.524,0.943046,2.50093,0.555646,0
4357,MAGNEQ01_freeONLY,4.36779,0.539,1.41822,2.64554,0.380054,0
4358,MAGNEQ02_freeONLY,4.39063,0.5456,1.40577,2.67513,0.388115,0
4359,MAGNEQ03_freeONLY,4.40125,0.548,1.3991,2.68097,0.391682,0
4360,MAGNEQ04_freeONLY,4.36145,0.542,1.42352,2.63945,0.380746,0
4361,MAGNEQ_freeONLY,4.35104,0.5356,1.42248,2.63499,0.376525,0
4362,magnetochemistry3010001_PF290NdNO3_freeONLY,3.87489,0.3856,1.93633,1.87886,0.19914,0
4363,magnetochemistry3010001_PF362NdCl_freeONLY,3.42077,0.3754,1.97982,1.13475,0.189613,0
4364,MAGVOG01_freeONLY,3.75071,0.526,1.79514,3.05593,0.293013,0
4365,MAGVOG02_freeONLY,3.76101,0.533,1.78918,3.0537,0.297902,0
4366,MAGVOG03_freeONLY,3.66626,0.5256,1.80948,3.00986,0.29047,0
4367,MAGVOG04_freeONLY,3.59179,0.522,1.82288,3.07435,0.28636,0
4368,MAGVOG05_freeONLY,3.52966,0.5176,1.83271,3.02857,0.282423,0
4369,MAGVOG06_freeONLY,3.3591,0.5162,1.84482,3.02269,0.27981,0
4370,MAGVOG07_freeONLY,3.42382,0.5032,1.90636,3.00605,0.263958,0
4371,MAGVOG08_freeONLY,3.57665,0.5074,1.92425,2.93929,0.263688,0
4372,MAGVOG09_freeONLY,3.36299,0.4944,1.95801,2.86661,0.252501,0
4373,MAGVOG10_freeONLY,3.24911,0.4906,1.98165,2.82176,0.247572,0
4374,MAGVOG11_freeONLY,3.25643,0.4858,2.02018,2.83841,0.240474,0
4375,MAGVOG12_freeONLY,3.24962,0.4778,2.02971,2.80058,0.235404,0
4376,MAGVOG13_freeONLY,3.1603,0.4744,2.0515,2.64187,0.231245,0
4377,MAGVOG14_freeONLY,3.23099,0.476,2.06375,2.81571,0.230648,0
4378,MAGVOG15_freeONLY,3.34726,0.474,2.08276,2.84004,0.227583,0
4379,MAGVOG16_freeONLY,3.75593,0.535,1.78283,3.07694,0.300085,0
4380,MAGVOG17_freeONLY,3.77611,0.5342,1.78243,3.07376,0.299702,0
4381,MAGVOG18_freeONLY,3.79122,0.536,1.78066,3.07658,0.301013,0
4382,MAGVOG19_freeONLY,3.8036,0.536,1.77767,3.08426,0.301518,0
4383,MAGVOG20_freeONLY,3.81924,0.5362,1.77639,3.0828,0.301848,0
4384,MAGVOG21_freeONLY,3.83389,0.5378,1.7741,3.09337,0.30314,0
4385,MAGVOG22_freeONLY,3.52251,0.5238,1.81279,2.99402,0.288947,0
4386,MAGVOG23_freeONLY,3.54406,0.5232,1.81212,2.98963,0.288722,0
4387,MAGVOG24_freeONLY,3.55679,0.5242,1.80787,3.00895,0.289954,0
4388,MAGVOG25_freeONLY,3.56704,0.5244,1.80765,3.00238,0.2901,0
4389,MAGVOG26_freeONLY,3.57311,0.5252,1.80569,3.00888,0.290858,0
4390,MAGVOG27_freeONLY,3.59124,0.5262,1.80241,3.01562,0.291943,0
4391,MAGVOG28_freeONLY,3.62042,0.5278,1.80007,3.02827,0.29321,0
4392,MAGVOG29_freeONLY,3.632,0.5284,1.79915,3.03778,0.293695,0
4393,MAGVOG30_freeONLY,3.65061,0.5292,1.79585,3.03835,0.294679,0
4394,MAGVOG31_freeONLY,3.66117,0.5302,1.79247,3.04425,0.295793,0
4395,MAGVOG32_freeONLY,3.68832,0.5312,1.79194,3.05964,0.296439,0
4396,MAGVOG33_freeONLY,3.71052,0.532,1.78767,3.06345,0.297593,0
4397,MAGVOG34_freeONLY,3.72938,0.533,1.78345,3.07015,0.298858,0
4398,MAGVOG35_freeONLY,3.73829,0.5344,1.78309,3.07384,0.299705,0
4399,MAGVOG_freeONLY,3.64024,0.5274,1.78872,2.80137,0.294848,0
4400,MAJHOW_freeONLY,5.19955,0.493,1.20736,3.2085,0.408328,0
4401,MAJHUC_freeONLY,4.92287,0.4172,1.25346,3.69157,0.332838,314.485
4402,MAJJUF_freeONLY,6.83312,0.6636,0.745561,6.3118,0.890068,3119.03
4403,MAKFIQ_freeONLY,8.56724,0.5678,1.27671,6.92833,0.444738,1183.92
4404,MAKFOW_freeONLY,8.33236,0.578,1.32055,6.80185,0.437696,1138.94
4405,MAKGAJ_freeONLY,8.49976,0.5704,1.31953,6.89727,0.432276,1148.87
4406,MAKHAJ_freeONLY,5.36353,0.5972,1.65348,4.34017,0.361179,854.037
4407,MAKRAU_freeONLY,7.20256,0.4578,1.16249,5.40796,0.393809,785.557
4408,MAKROG_freeONLY,4.20687,0.5714,1.13124,3.45178,0.505111,956.669
4409,MAKXAZ_freeONLY,5.08726,0.4628,1.27292,4.83873,0.363573,711.021
4410,MALFUD_freeONLY,7.43512,0.6712,0.84804,5.15007,0.791472,2663.06
4411,MALRUM_freeONLY,5.9367,0.5888,0.815854,4.07723,0.721698,1420.12
4412,MALRUP_freeONLY,16.92414,0.764,0.675419,16.84411,1.13115,1975.96
4413,MALSAW_freeONLY,16.91027,0.7654,0.672455,16.82951,1.13822,2006.49
4414,MALSEA_freeONLY,16.90358,0.767,0.671459,16.82254,1.14229,2011.93
4415,MALSIE_freeONLY,16.8944,0.767,0.672143,16.81333,1.14113,2007.15
4416,MALSOK_freeONLY,16.92569,0.7686,0.669653,16.84467,1.14776,2020.63
4417,MALWOM_freeONLY,4.33227,0.5544,1.77992,3.16942,0.311475,0
4418,MALWUU_freeONLY,4.24807,0.4672,1.95493,2.98977,0.238985,0
4419,MALYIJ_charged,5.55641,0.5874,0.905977,4.36813,0.648361,1519.02
4420,MAMVED_charged,8.37964,0.589,1.02359,4.34396,0.575426,1497.98
4421,MANLAP_ion_b,4.72532,0.5776,0.949149,3.67633,0.608546,1466.57
4422,MANLIX_charged,8.67852,0.6304,0.763975,5.48387,0.825158,2396.52
4423,MANLOD_manual,8.55642,0.6674,0.706783,5.36069,0.944278,2650.85
4424,MAPCIP_freeONLY,9.53742,0.6098,1.58248,5.44759,0.385344,1155.58
4425,MAPFIS_freeONLY,5.59771,0.5252,1.1316,4.18717,0.46412,1175.21
4426,MAPHAP_freeONLY,4.44624,0.46,1.63203,2.68084,0.281858,0
4427,MAQJEW_freeONLY,3.08024,0.3686,2.0036,2.67956,0.183969,0
4428,MAQMEZ_freeONLY,6.07852,0.5372,1.10025,4.93483,0.488252,1308.92
4429,MAQRAA_freeONLY,6.13679,0.5494,1.29855,5.49416,0.423088,1091.66
4430,MARDAM_charged,5.71725,0.4628,1.26956,4.41875,0.364537,776.649
4431,MARJAQ_freeONLY,9.9328,0.5744,1.85005,9.41085,0.310477,642.41
4432,MARLOJ_freeONLY,3.68633,0.436,1.71889,2.68148,0.253652,0
4433,MARLUP_freeONLY,3.70932,0.4348,1.73809,2.65219,0.250159,0
4434,MARNUR_freeONLY,3.87551,0.4222,1.60434,3.35146,0.263162,127.597
4435,MARPOL_freeONLY,5.59699,0.4788,1.22385,4.85089,0.391224,629.142
4436,MASMIC_freeONLY,9.31006,0.7606,0.580679,7.53558,1.30985,4521.86
4437,MASZUD_freeONLY,6.16395,0.529,1.49574,3.77069,0.353671,749.753
4438,MATBEQ_freeONLY,6.25491,0.539,1.42327,3.91181,0.378705,795.962
4439,MATFIY_freeONLY,8.97967,0.6108,1.41574,3.78199,0.431436,1093.48
4440,MATHEV_freeONLY,3.84188,0.3942,2.1752,2.65767,0.181225,0
